Saxifraga_depressa,0,1,0,0,0,1,1
Saxifraga_dianxibeiensis,1,0,0,0,0,1,1
Saxifraga_diapensioides,0,1,0,0,0,1,1
Saxifraga_dichotoma,0,1,0,0,0,0,1
Saxifraga_dielsiana,1,0,0,0,0,0,1
Saxifraga_dinnikii,0,0,1,0,0,0,1
Saxifraga_diversifolia,1,0,0,0,0,1,1
Saxifraga_drabiformis,1,0,0,0,0,1,1
Saxifraga_eglandulosa,1,0,0,0,0,1,1
Saxifraga_egregia,1,0,0,0,0,1,1
Saxifraga_elliptica,1,0,0,0,0,1,0
Saxifraga_engleriana,1,0,0,0,0,1,0
Saxifraga_epiphylla,1,0,0,0,0,0,1
Saxifraga_erinacea,1,0,0,0,0,1,1
Saxifraga_erioblasta,0,1,0,0,0,0,1
Saxifraga_eschscholtzii,1,0,0,0,1,1,0
Saxifraga_exarata,0,1,0,0,0,1,0
Saxifraga_excellens,1,0,0,0,0,1,1
Saxifraga_facchini,0,1,0,0,0,1,0
Saxifraga_federici,0,1,0,0,0,1,1
Saxifraga_felineri,0,1,0,0,0,0,1
Saxifraga_ferdinandi,0,1,0,0,0,0,1
Saxifraga_filicaulis,1,0,0,0,0,1,1
Saxifraga_filifolia,1,0,0,0,0,0,1
Saxifraga_finitima,1,0,0,0,0,1,1
Saxifraga_flaccida,1,0,0,0,0,1,0
Saxifraga_flagellaris,1,0,1,1,0,1,0
Saxifraga_flexilis,1,0,0,0,0,1,0
Saxifraga_florulenta,0,1,0,0,0,1,0
Saxifraga_forrestii,1,0,0,0,0,0,1
Saxifraga_fortunei,1,0,0,0,0,0,1
Saxifraga_fragilis,0,1,0,0,0,0,1
Saxifraga_fragosoi,0,1,0,0,0,0,1
Saxifraga_gedangensis,1,0,0,0,0,0,1
Saxifraga_gemmigera,1,0,0,0,0,1,1
Saxifraga_gemmipara,1,0,0,0,0,0,1
Saxifraga_gemmulosa,0,1,0,0,0,0,1
Saxifraga_genesiana,0,1,0,0,0,0,1
Saxifraga_georgei,1,0,0,0,0,1,0
Saxifraga_geranioides,0,1,0,0,0,1,1
Saxifraga_giraldiana,1,0,0,0,0,1,1
Saxifraga_glabella,0,1,0,0,0,1,0
Saxifraga_glabricaulis,1,0,0,0,0,1,0
Saxifraga_glacialis,1,0,0,0,0,0,1
Saxifraga_glaucophylla,1,0,0,0,0,1,1
Saxifraga_globulifera,0,1,0,0,0,0,1
Saxifraga_gouldii,1,0,0,0,0,0,1
Saxifraga_granulata,0,1,0,0,0,0,1
Saxifraga_granulifera,1,0,0,0,0,1,1
Saxifraga_gyalana,1,0,0,0,0,0,1
Saxifraga_haenseleri,0,1,0,0,0,0,1
Saxifraga_harai,1,0,0,0,0,1,0
Saxifraga_hariotii,0,1,0,0,0,1,1
Saxifraga_harry,1,0,0,0,0,1,0
Saxifraga_hederacea,0,1,0,0,0,0,1
Saxifraga_hederifolia,1,0,0,0,0,1,0
Saxifraga_heleonastes,1,0,0,0,0,1,1
Saxifraga_hemisphaerica,1,0,0,0,0,1,0
Saxifraga_hengduanensis,1,0,0,0,0,1,1
Saxifraga_heterocladoides,1,0,0,0,0,0,1
Saxifraga_heterotricha,1,0,0,0,0,0,1
Saxifraga_hirculoides,1,0,0,0,0,1,0
Saxifraga_hirculus,1,1,0,1,1,1,1
Saxifraga_hirsuta,0,1,0,0,0,0,1
Saxifraga_hispidula,1,0,0,0,0,1,1
Saxifraga_hohenwartii,0,1,0,0,0,1,0
Saxifraga_hookeri,1,0,0,0,0,0,1
Saxifraga_hostii,0,1,0,0,0,1,1
Saxifraga_humilis,1,0,0,0,0,1,0
Saxifraga_hyperborea,1,0,0,1,1,1,0
Saxifraga_hypericoides,1,0,0,0,0,1,1
Saxifraga_hypnoides,0,1,0,0,1,1,1
Saxifraga_hypostoma,1,0,0,0,0,1,0
Saxifraga_imparilis,1,0,0,0,0,0,1
Saxifraga_implicans,1,0,0,0,0,1,0
Saxifraga_inconspicua,1,0,0,0,0,1,0
Saxifraga_insolens,1,0,0,0,0,1,0
Saxifraga_intricata,0,1,0,0,0,1,1
Saxifraga_iranica,1,0,0,0,0,1,0
Saxifraga_irrigua,0,1,0,0,0,0,1
Saxifraga_isophylla,1,0,0,0,0,1,1
Saxifraga_italica,0,1,0,0,0,1,1
Saxifraga_jacquemontiana,1,0,0,0,0,1,0
Saxifraga_josephii,1,0,0,0,0,0,1
Saxifraga_juniperifolia,0,1,1,0,0,1,0
Saxifraga_kingdonii,1,0,0,0,0,1,0
Saxifraga_kingiana,1,0,0,0,0,1,1
Saxifraga_kolenatiana,0,0,1,0,0,1,1
Saxifraga_kotschyi,0,1,1,0,0,1,1
Saxifraga_kumaunensis,1,0,0,0,0,1,1
Saxifraga_lactea,1,0,0,0,1,1,1
Saxifraga_lamottei,0,1,0,0,0,0,1
Saxifraga_lantoscana,0,1,0,0,0,1,1
Saxifraga_latepetiolata,0,1,0,1,0,0,1
Saxifraga_latiflora,1,0,0,0,0,1,0
Saxifraga_likiangensis,1,0,0,0,0,1,1
Saxifraga_lilacina,1,0,0,0,0,1,1
Saxifraga_linearifolia,1,0,0,0,0,1,1
Saxifraga_litangensis,1,0,0,0,0,1,0
Saxifraga_llonakhensis,1,0,0,0,0,0,1
Saxifraga_longifolia,0,1,0,0,0,1,1
Saxifraga_losae,0,1,0,0,0,0,1
Saxifraga_lowndesii,1,0,0,0,0,1,0
Saxifraga_luteoviridis,0,1,0,0,0,1,1
Saxifraga_lychnitis,1,0,0,0,0,1,0
Saxifraga_macrostigmatoides,1,0,0,0,0,1,1
Saxifraga_maderensis,0,1,0,0,0,0,1
Saxifraga_magellanica,0,0,0,1,0,1,0
Saxifraga_marginata,0,1,0,0,0,1,1
Saxifraga_mattaflorida,1,0,0,0,0,1,1
Saxifraga_mattaviridis,1,0,0,0,0,1,0
Saxifraga_maweana,0,1,0,0,0,0,1
Saxifraga_media,0,1,0,0,0,1,1
Saxifraga_mengtzeana,1,0,0,0,0,0,1
Saxifraga_mertensiana,0,0,0,1,0,0,1
Saxifraga_micans,1,0,0,0,0,0,1
Saxifraga_microgyna,1,0,0,0,0,1,1
Saxifraga_microphylla,1,0,0,0,0,1,0
Saxifraga_moncayensis,0,1,0,0,0,0,1
Saxifraga_montanella,1,0,0,0,0,1,1
Saxifraga_montis,0,1,0,0,0,0,1
Saxifraga_moorcroftiana,1,0,0,0,0,1,1
Saxifraga_moschata,0,1,1,0,0,1,1
Saxifraga_mucronulata,1,0,0,0,0,1,1
Saxifraga_mucronulatoides,1,0,0,0,0,1,1
Saxifraga_muscoides,0,1,0,0,0,1,0
Saxifraga_mutata,0,1,0,0,0,0,1
Saxifraga_nakaoi,1,0,0,0,0,1,0
Saxifraga_nanella,1,0,0,0,0,1,1
Saxifraga_nangxianensis,1,0,0,0,0,1,0
Saxifraga_neopropagulifera,1,0,0,0,0,1,0
Saxifraga_nevadensis,0,1,0,0,0,1,1
Saxifraga_nigroglandulifera,1,0,0,0,0,1,1
Saxifraga_nigroglandulosa,1,0,0,0,0,1,1
Saxifraga_nipponica,1,0,0,0,0,0,1
Saxifraga_odontophylla,1,0,0,0,0,0,1
Saxifraga_omolojensis,1,0,0,0,1,1,1
Saxifraga_omphalodifolia,1,0,0,0,0,1,1
Saxifraga_oppositifolia,0,1,0,1,1,1,0
Saxifraga_oreophila,1,0,0,0,0,0,1
Saxifraga_osloensis,0,1,0,0,0,0,1
Saxifraga_palpebrata,1,0,0,0,0,1,0
Saxifraga_paniculata,0,1,0,1,1,1,1
Saxifraga_paradoxa,0,1,0,0,0,0,1
Saxifraga_pardanthina,1,0,0,0,0,1,1
Saxifraga_parkaensis,1,0,0,0,0,1,0
Saxifraga_parnassifolia,1,0,0,0,0,1,1
Saxifraga_parva,1,0,0,0,0,1,0
Saxifraga_pasumensis,1,0,0,0,0,1,1
Saxifraga_pedemontana,0,1,0,0,0,1,1
Saxifraga_pentadactylis,0,1,0,0,0,1,1
Saxifraga_peplidifolia,1,0,0,0,0,1,1
Saxifraga_perpusilla,1,0,0,0,0,1,1
Saxifraga_petraea,0,1,0,0,0,0,1
Saxifraga_pilifera,1,0,0,0,0,1,0
Saxifraga_poluniana,1,0,0,0,0,1,0
Saxifraga_porophylla,0,1,0,0,0,0,1
Saxifraga_portosanctana,0,1,0,0,0,0,1
Saxifraga_praetermissa,0,1,0,0,0,1,1
Saxifraga_prattii,1,0,0,0,0,1,1
Saxifraga_prenja,0,1,0,0,0,1,0
Saxifraga_presolanensis,0,1,0,0,0,1,1
Saxifraga_przewalskii,1,0,0,0,0,1,1
Saxifraga_pseudohirculus,1,0,0,0,0,1,1
Saxifraga_pseudolaevis,0,0,1,0,0,1,1
Saxifraga_pseudosancta,0,1,1,0,0,0,1
Saxifraga_pubescens,0,1,0,0,0,1,1
Saxifraga_pulchra,1,0,0,0,0,1,1
Saxifraga_pulvinaria,1,0,0,0,0,1,0
Saxifraga_punctulata,1,0,0,0,0,1,0
Saxifraga_quadrifaria,1,0,0,0,0,1,1
Saxifraga_radiata,1,1,0,1,1,1,0
Saxifraga_retusa,0,1,0,0,0,1,0
Saxifraga_reuteriana,0,1,0,0,0,0,1
Saxifraga_rhodopetala,1,0,0,0,0,1,0
Saxifraga_rigoi,0,1,0,0,0,0,1
Saxifraga_rivularis,0,1,0,1,1,1,0
Saxifraga_rosacea,0,1,0,0,1,1,1
Saxifraga_rotundifolia,0,1,1,0,0,0,1
Saxifraga_roylei,1,0,0,0,0,1,1
Saxifraga_rudolphiana,0,1,0,0,0,1,0
Saxifraga_rufescens,1,0,0,0,0,1,1
Saxifraga_saginoides,1,0,0,0,0,1,0
Saxifraga_sancta,0,1,0,0,0,0,1
Saxifraga_sanguinea,1,0,0,0,0,1,1
Saxifraga_saxorum,1,0,0,0,0,1,0
Saxifraga_scardica,0,1,0,0,0,1,1
Saxifraga_scleropoda,0,0,1,0,0,1,0
Saxifraga_sedoides,0,1,0,0,0,1,1
Saxifraga_seguieri,0,1,0,0,0,1,0
Saxifraga_sempervivum,0,1,0,0,0,1,1
Saxifraga_sendaica,1,0,0,0,0,0,1
Saxifraga_serpyllifolia,1,0,0,1,1,1,1
Saxifraga_serrula,1,0,0,0,0,0,1
Saxifraga_setigera,1,0,0,1,1,1,1
Saxifraga_sibirica,1,1,1,1,1,1,1
Saxifraga_sibthorpii,0,1,0,0,0,0,1
Saxifraga_sieversiana,1,0,0,0,0,0,1
Saxifraga_signata,1,0,0,0,0,1,1
Saxifraga_signatella,1,0,0,0,0,1,1
Saxifraga_sikkimensis,1,0,0,0,0,1,0
Saxifraga_sinomontana,1,0,0,0,0,1,1
Saxifraga_smithiana,1,0,0,0,0,1,1
Saxifraga_spathularis,0,1,0,0,0,0,1
Saxifraga_sphaeradena,1,0,0,0,0,0,1
Saxifraga_spinulosa,1,1,0,1,1,1,0
Saxifraga_spruneri,0,1,0,0,0,1,1
Saxifraga_squarrosa,0,1,0,0,0,1,1
Saxifraga_stella,1,1,0,0,0,1,1
Saxifraga_stellariifolia,1,0,0,0,0,1,1
Saxifraga_stenophylla,1,0,0,0,0,1,1
Saxifraga_stolitzkae,1,0,0,0,0,1,1
Saxifraga_stolonifera,1,1,0,1,0,0,1
Saxifraga_stribrnyi,0,1,0,0,0,1,1
Saxifraga_strigosa,1,0,0,0,0,0,1
Saxifraga_styriaca,0,1,0,0,0,1,1
Saxifraga_subaequifoliata,1,0,0,0,0,1,1
Saxifraga_subamplexicaulis,1,0,0,0,0,0,1
Saxifraga_subsessiflora,1,0,0,0,0,1,0
Saxifraga_substrigosa,1,0,0,0,0,1,1
Saxifraga_subverticillata,0,0,1,0,0,1,0
Saxifraga_svalbardensis,0,0,0,0,1,1,0
Saxifraga_tangutica,1,0,0,0,0,1,1
Saxifraga_taraktophylla,1,0,0,0,0,0,1
Saxifraga_taygetea,0,1,0,0,0,1,1
Saxifraga_taylorii,0,0,0,1,0,0,1
Saxifraga_tenella,1,1,0,0,0,0,1
Saxifraga_tentaculata,1,0,0,0,0,1,1
Saxifraga_terektensis,1,0,0,0,0,1,1
Saxifraga_thianthia,1,0,0,0,0,1,0
Saxifraga_tibetica,1,0,0,0,0,1,0
Saxifraga_tombeanensis,0,1,0,0,0,0,1
Saxifraga_triaristulata,1,0,0,0,0,1,0
Saxifraga_tricrenata,1,0,0,0,0,0,1
Saxifraga_tricuspidata,0,0,0,1,1,1,1
Saxifraga_tridactylites,0,1,0,0,0,0,1
Saxifraga_trifurcata,0,1,0,0,0,0,1
Saxifraga_tsangchanensis,1,0,0,0,0,0,1
Saxifraga_turfosa,1,0,0,0,0,1,0
Saxifraga_umbellulata,1,0,0,0,0,1,1
Saxifraga_umbrosa,0,1,0,0,0,0,1
Saxifraga_unguipetala,1,0,0,0,0,1,0
Saxifraga_valdensis,0,1,0,0,0,1,1
Saxifraga_vandellii,0,1,0,0,0,0,1
Saxifraga_vayredana,0,1,0,0,0,0,1
Saxifraga_vespertina,0,0,0,1,0,0,1
Saxifraga_vilmoriana,1,0,0,0,0,1,1
Saxifraga_viscidula,1,0,0,0,0,1,0
Saxifraga_wahlenbergii,0,1,0,0,0,1,1
Saxifraga_wallichiana,1,0,0,0,0,1,1
Saxifraga_wardii,1,0,0,0,0,1,1
Saxifraga_wendelboi,1,0,0,0,0,1,1
Saxifraga_williamsii,1,0,0,0,0,1,0
Saxifraga_willkommiana,0,1,0,0,0,0,1
Saxifragella_bicuspidata,0,0,0,1,0,1,0
Saxifragodes_albowiana,0,0,0,1,0,1,0
